inventory_id,film_id,title,rental_duration,rental_rate,length,replacement_cost,rating,category,language,store_id,rental_id,rental_date,return_date,payment_id,amount,customer_id,first_name,last_name,active
1691,369,Goodfellas Salute,4,4.99,56,22.99,PG,Sci-Fi,English             ,1,6338,11-07-2005 19:39,18-07-2005 01:13,29602,7.99,54,Teresa,Rogers,1
433,96,Breaking Home,4,2.99,169,21.99,PG-13,New,English             ,1,6560,12-07-2005 05:22,15-07-2005 00:04,29603,2.99,54,Teresa,Rogers,1
135,27,Anonymous Human,7,0.99,179,12.99,NC-17,Sports,English             ,1,6813,12-07-2005 18:03,16-07-2005 16:30,29604,0.99,54,Teresa,Rogers,1
4478,979,Witches Panic,6,4.99,100,10.99,NC-17,Drama,English             ,1,8992,30-07-2005 04:44,01-08-2005 00:29,29605,4.99,54,Teresa,Rogers,1
2139,463,Instinct Airport,4,2.99,116,21.99,PG,Sports,English             ,1,4671,08-07-2005 10:15,14-07-2005 08:19,29606,4.99,55,Doris,Reed,1
4128,897,Torque Bound,3,4.99,179,27.99,G,Drama,English             ,1,6314,11-07-2005 18:32,17-07-2005 23:58,29607,7.99,55,Doris,Reed,1
1135,251,Dragonfly Strangers,6,4.99,133,19.99,NC-17,New,English             ,2,7050,27-07-2005 03:33,02-08-2005 03:12,29608,4.99,55,Doris,Reed,1
1822,396,Hanging Deep,5,4.99,62,18.99,G,Drama,English             ,2,8288,29-07-2005 02:04,05-08-2005 04:21,29609,6.99,55,Doris,Reed,1
2326,505,Labyrinth League,6,2.99,46,24.99,PG-13,Children,English             ,2,9302,30-07-2005 16:34,31-07-2005 11:08,29610,2.99,55,Doris,Reed,1
2847,624,Nightmare Chill,3,4.99,149,25.99,PG,Games,English             ,2,9596,31-07-2005 03:28,04-08-2005 03:43,29611,5.99,55,Doris,Reed,1
3759,823,South Wait,4,2.99,143,21.99,R,Action,English             ,1,9798,31-07-2005 10:55,01-08-2005 07:37,29612,2.99,55,Doris,Reed,1
2624,575,Midsummer Groundhog,3,4.99,48,27.99,G,Documentary,English             ,2,3718,06-07-2005 10:57,12-07-2005 12:54,29613,7.99,56,Gloria,Cook,1
1373,302,Fantasia Park,5,2.99,131,29.99,G,Games,English             ,1,3771,06-07-2005 13:19,10-07-2005 10:27,29614,2.99,56,Gloria,Cook,1
2454,536,Lovely Jingle,3,2.99,65,18.99,PG,Classics,English             ,1,4097,07-07-2005 06:10,11-07-2005 02:45,29615,3.99,56,Gloria,Cook,1
2593,570,Mermaid Insects,5,4.99,104,20.99,NC-17,Sports,English             ,1,4702,08-07-2005 11:41,10-07-2005 06:55,29616,4.99,56,Gloria,Cook,1
369,81,Blindness Gun,6,4.99,103,29.99,PG-13,Sci-Fi,English             ,1,5142,09-07-2005 08:05,13-07-2005 12:37,29617,4.99,56,Gloria,Cook,1
2996,657,Paradise Sabrina,5,2.99,48,12.99,PG-13,Comedy,English             ,1,7385,27-07-2005 15:49,28-07-2005 13:50,29618,2.99,56,Gloria,Cook,1
3463,759,Salute Apollo,4,2.99,73,29.99,R,New,English             ,2,7696,28-07-2005 03:41,06-08-2005 05:48,29619,7.99,56,Gloria,Cook,1
1636,357,Gilbert Pelican,7,0.99,114,13.99,G,Classics,English             ,2,7942,28-07-2005 12:49,31-07-2005 18:07,29620,0.99,56,Gloria,Cook,1
678,149,Christmas Moonshine,7,0.99,150,21.99,NC-17,Children,English             ,1,8285,29-07-2005 02:00,03-08-2005 20:43,29621,0.99,56,Gloria,Cook,1
2886,633,October Submarine,6,4.99,54,10.99,PG-13,Classics,English             ,2,3727,06-07-2005 11:16,07-07-2005 15:39,29622,4.99,57,Evelyn,Morgan,1
1692,369,Goodfellas Salute,4,4.99,56,22.99,PG,Sci-Fi,English             ,1,4226,07-07-2005 12:37,09-07-2005 08:48,29623,4.99,57,Evelyn,Morgan,1
4317,941,Videotape Arsenic,4,4.99,145,10.99,NC-17,Games,English             ,1,5060,09-07-2005 04:28,12-07-2005 07:41,29624,4.99,57,Evelyn,Morgan,1
3476,762,Sassy Packer,6,0.99,154,29.99,G,Games,English             ,2,5694,10-07-2005 09:40,14-07-2005 09:16,29625,0.99,57,Evelyn,Morgan,1
3260,717,Rear Trading,6,0.99,97,23.99,NC-17,Action,English             ,2,5948,10-07-2005 23:12,18-07-2005 19:06,29626,2.99,57,Evelyn,Morgan,1
4135,898,Tourist Pelican,4,4.99,152,18.99,PG-13,Sports,English             ,1,6482,12-07-2005 01:50,14-07-2005 06:49,29627,4.99,57,Evelyn,Morgan,1
1124,249,Dracula Crystal,7,0.99,176,26.99,G,Classics,English             ,2,6494,12-07-2005 02:42,20-07-2005 06:57,29628,1.99,57,Evelyn,Morgan,1
70,13,Ali Forever,4,4.99,150,21.99,PG,Horror,English             ,2,6649,12-07-2005 10:51,14-07-2005 16:05,29629,4.99,57,Evelyn,Morgan,1
3331,733,River Outlaw,4,0.99,149,29.99,PG-13,Sports,English             ,1,8249,29-07-2005 00:48,07-08-2005 04:25,29630,5.99,57,Evelyn,Morgan,1
2779,610,Music Boondock,7,0.99,129,17.99,R,Family,English             ,1,9086,30-07-2005 08:18,06-08-2005 06:10,29631,0.99,57,Evelyn,Morgan,1
1734,377,Grease Youth,7,0.99,135,20.99,G,Family,English             ,2,9136,30-07-2005 10:07,31-07-2005 08:20,29632,0.99,57,Evelyn,Morgan,1
595,130,Celebrity Horn,7,0.99,110,24.99,PG-13,Action,English             ,1,9211,30-07-2005 12:59,07-08-2005 18:17,29633,1.99,57,Evelyn,Morgan,1
2708,595,Moon Bunch,7,0.99,83,20.99,PG,Foreign,English             ,1,9703,31-07-2005 07:34,03-08-2005 13:33,29634,0.99,57,Evelyn,Morgan,1
1540,337,Frida Slipper,6,2.99,73,11.99,R,Foreign,English             ,1,9812,31-07-2005 11:28,01-08-2005 12:35,29635,2.99,57,Evelyn,Morgan,1
2675,587,Mod Secretary,6,4.99,77,20.99,NC-17,Documentary,English             ,1,10169,31-07-2005 23:27,05-08-2005 20:32,29636,4.99,57,Evelyn,Morgan,1
2015,438,Human Graffiti,3,2.99,68,22.99,NC-17,Games,English             ,2,3685,06-07-2005 09:30,11-07-2005 15:16,29637,4.99,58,Jean,Bell,1
2621,575,Midsummer Groundhog,3,4.99,48,27.99,G,Documentary,English             ,1,4131,07-07-2005 07:53,08-07-2005 04:48,29638,4.99,58,Jean,Bell,1
1993,434,Horror Reign,3,0.99,139,25.99,R,Travel,English             ,1,5439,09-07-2005 21:39,13-07-2005 17:45,29639,1.99,58,Jean,Bell,1
2125,460,Innocent Usual,3,4.99,178,26.99,PG-13,Foreign,English             ,2,7063,27-07-2005 03:52,04-08-2005 07:53,29640,9.99,58,Jean,Bell,1
4451,973,Wife Turn,3,4.99,183,27.99,NC-17,Documentary,English             ,1,7487,27-07-2005 19:32,28-07-2005 15:11,29641,4.99,58,Jean,Bell,1
2323,504,Kwai Homeward,5,0.99,46,25.99,PG-13,Drama,English             ,2,8853,29-07-2005 23:34,31-07-2005 21:20,29642,0.99,58,Jean,Bell,1
1079,240,Dolls Rage,7,2.99,120,10.99,PG-13,Sci-Fi,English             ,2,9561,31-07-2005 02:22,03-08-2005 07:00,29643,2.99,58,Jean,Bell,1
438,97,Bride Intrigue,7,0.99,56,24.99,G,Action,English             ,1,10037,31-07-2005 18:48,09-08-2005 19:11,29644,2.99,58,Jean,Bell,1
4000,871,Sweden Shining,6,4.99,176,19.99,PG,Comedy,English             ,1,10068,31-07-2005 19:39,05-08-2005 22:49,29645,4.99,58,Jean,Bell,1
260,58,Beach Heartbreakers,6,2.99,122,16.99,G,Documentary,English             ,2,4148,07-07-2005 08:36,09-07-2005 05:51,29646,2.99,59,Cheryl,Murphy,1
1178,262,Dumbo Lust,5,0.99,119,17.99,NC-17,Family,English             ,2,4384,07-07-2005 20:46,16-07-2005 21:54,29647,4.99,59,Cheryl,Murphy,1
470,103,Bucket Brotherhood,7,4.99,133,27.99,PG,Travel,English             ,2,4631,08-07-2005 08:38,11-07-2005 03:33,29648,4.99,59,Cheryl,Murphy,1
1787,388,Gunfight Moon,5,0.99,70,16.99,NC-17,Comedy,English             ,2,4891,08-07-2005 20:06,16-07-2005 18:52,29649,3.99,59,Cheryl,Murphy,1
3399,745,Roses Treasure,5,4.99,162,23.99,PG-13,Sports,English             ,2,5195,09-07-2005 10:39,18-07-2005 13:54,29650,8.99,59,Cheryl,Murphy,1
3496,766,Savannah Town,5,0.99,84,25.99,PG-13,Drama,English             ,1,5207,09-07-2005 11:15,17-07-2005 06:00,29651,3.99,59,Cheryl,Murphy,1
2358,513,Leathernecks Dwarfs,6,2.99,153,21.99,PG-13,Travel,English             ,2,5830,10-07-2005 16:34,18-07-2005 16:42,29652,4.99,59,Cheryl,Murphy,1
1133,251,Dragonfly Strangers,6,4.99,133,19.99,NC-17,New,English             ,2,7991,28-07-2005 14:45,29-07-2005 15:05,29653,4.99,59,Cheryl,Murphy,1
381,84,Boiled Dares,7,4.99,102,13.99,PG,Travel,English             ,1,8643,29-07-2005 14:45,04-08-2005 18:42,29654,4.99,59,Cheryl,Murphy,1
967,215,Dawn Pond,4,4.99,57,27.99,PG,Games,English             ,2,9469,30-07-2005 22:56,07-08-2005 03:16,29655,8.99,59,Cheryl,Murphy,1
3745,819,Song Hedwig,3,0.99,165,29.99,PG-13,Music,English             ,1,9573,31-07-2005 02:45,09-08-2005 04:31,29656,6.99,59,Cheryl,Murphy,1
2735,600,Motions Details,5,0.99,166,16.99,PG,Horror,English             ,1,3473,05-07-2005 22:57,12-07-2005 23:53,29657,2.99,60,Mildred,Bailey,1
3660,800,Sinners Atlantis,7,2.99,126,19.99,PG-13,Horror,English             ,1,3849,06-07-2005 16:49,12-07-2005 17:20,29658,2.99,60,Mildred,Bailey,1
4453,973,Wife Turn,3,4.99,183,27.99,NC-17,Documentary,English             ,1,6282,11-07-2005 16:46,15-07-2005 13:19,29659,5.99,60,Mildred,Bailey,1
870,191,Crooked Frogmen,6,0.99,143,27.99,PG-13,Children,English             ,2,7067,27-07-2005 03:55,01-08-2005 02:56,29660,0.99,60,Mildred,Bailey,1
2090,453,Image Princess,3,2.99,178,17.99,PG-13,Sports,English             ,1,7331,27-07-2005 13:57,31-07-2005 08:59,29661,3.99,60,Mildred,Bailey,1
2259,488,Joon Northwest,3,0.99,105,23.99,NC-17,Sports,English             ,2,7494,27-07-2005 19:56,30-07-2005 14:28,29662,0.99,60,Mildred,Bailey,1
4188,911,Trip Newton,7,4.99,64,14.99,PG-13,Action,English             ,2,9356,30-07-2005 18:36,03-08-2005 14:10,29663,4.99,60,Mildred,Bailey,1
3778,827,Spice Sorority,5,4.99,141,22.99,NC-17,Drama,English             ,2,9761,31-07-2005 09:31,03-08-2005 11:02,29664,4.99,60,Mildred,Bailey,1
3280,723,Reign Gentlemen,3,2.99,82,29.99,PG-13,Sci-Fi,English             ,1,7027,27-07-2005 02:50,04-08-2005 02:58,29665,7.99,61,Katherine,Rivera,1
4361,951,Voyage Legally,6,0.99,78,28.99,PG-13,Classics,English             ,1,7071,27-07-2005 04:01,03-08-2005 05:18,29666,1.99,61,Katherine,Rivera,1
4273,930,Vacation Boondock,4,2.99,145,23.99,R,Sci-Fi,English             ,1,8029,28-07-2005 16:11,05-08-2005 13:52,29667,6.99,61,Katherine,Rivera,1
2175,469,Iron Moon,7,4.99,46,27.99,PG,Classics,English             ,2,8075,28-07-2005 17:37,29-07-2005 11:56,29668,4.99,61,Katherine,Rivera,1
2095,454,Impact Aladdin,6,0.99,180,20.99,PG-13,Music,English             ,1,8651,29-07-2005 15:02,07-08-2005 09:34,29669,3.99,61,Katherine,Rivera,1
3317,730,Ridgemont Submarine,3,0.99,46,28.99,PG-13,New,English             ,1,9597,31-07-2005 03:29,09-08-2005 03:33,29670,6.99,61,Katherine,Rivera,1
3844,842,State Wasteland,4,2.99,113,13.99,NC-17,Games,English             ,1,3843,06-07-2005 16:35,07-07-2005 18:29,29671,2.99,62,Joan,Cooper,1
3625,791,Show Lord,3,4.99,167,24.99,PG-13,Documentary,English             ,2,4159,07-07-2005 09:10,09-07-2005 10:19,29672,4.99,62,Joan,Cooper,1
3195,702,Pulp Beverly,4,2.99,89,12.99,G,Horror,English             ,1,5292,09-07-2005 15:16,11-07-2005 15:21,29673,2.99,62,Joan,Cooper,1
4135,898,Tourist Pelican,4,4.99,152,18.99,PG-13,Sports,English             ,1,8360,29-07-2005 05:08,02-08-2005 00:40,29674,4.99,62,Joan,Cooper,1
4355,949,Volcano Texas,6,0.99,157,27.99,NC-17,Games,English             ,1,10080,31-07-2005 20:07,04-08-2005 23:07,29675,0.99,62,Joan,Cooper,1
2039,444,Hustler Party,3,4.99,83,22.99,NC-17,Comedy,English             ,1,3923,06-07-2005 20:34,13-07-2005 19:20,29676,8.99,63,Ashley,Richardson,1
3502,767,Scalawag Duck,6,4.99,183,13.99,NC-17,Music,English             ,1,4587,08-07-2005 06:16,13-07-2005 00:59,29677,4.99,63,Ashley,Richardson,1
3524,771,Scorpion Apollo,3,4.99,137,23.99,NC-17,Drama,English             ,2,5585,10-07-2005 04:15,15-07-2005 08:24,29678,6.99,63,Ashley,Richardson,1
1707,372,Graceland Dynamite,5,4.99,140,26.99,R,Sports,English             ,1,5788,10-07-2005 14:10,14-07-2005 19:46,29679,4.99,63,Ashley,Richardson,1
2387,521,Lies Treatment,7,4.99,147,28.99,NC-17,Drama,English             ,1,5832,10-07-2005 16:34,17-07-2005 17:25,29680,4.99,63,Ashley,Richardson,1
1687,367,Goldmine Tycoon,6,0.99,153,20.99,R,Sci-Fi,English             ,2,6769,12-07-2005 15:48,21-07-2005 14:39,29681,3.99,63,Ashley,Richardson,1
346,77,Birds Perdition,5,4.99,61,15.99,G,New,English             ,1,6847,12-07-2005 19:22,21-07-2005 18:53,29682,8.99,63,Ashley,Richardson,1
3623,791,Show Lord,3,4.99,167,24.99,PG-13,Documentary,English             ,1,8311,29-07-2005 03:26,02-08-2005 01:46,29683,5.99,63,Ashley,Richardson,1
2813,618,Necklace Outbreak,3,0.99,132,21.99,PG,Drama,English             ,2,9007,30-07-2005 05:09,02-08-2005 06:12,29684,0.99,63,Ashley,Richardson,1
211,47,Baby Hall,5,4.99,153,23.99,NC-17,Foreign,English             ,2,9546,31-07-2005 01:47,02-08-2005 07:25,29685,4.99,63,Ashley,Richardson,1
2409,525,Loathing Legally,4,0.99,140,29.99,R,Classics,English             ,2,9549,31-07-2005 01:57,07-08-2005 21:00,29686,3.99,63,Ashley,Richardson,1
2005,436,Hours Rage,4,0.99,122,14.99,NC-17,New,English             ,2,9795,31-07-2005 10:47,04-08-2005 09:32,29687,0.99,63,Ashley,Richardson,1
2871,629,Notorious Reunion,7,0.99,128,9.99,NC-17,Documentary,English             ,2,9938,31-07-2005 15:28,09-08-2005 21:24,29688,2.99,63,Ashley,Richardson,1
1381,303,Fantasy Troopers,6,0.99,58,27.99,PG-13,Action,English             ,1,10148,31-07-2005 22:19,05-08-2005 00:15,29689,0.99,63,Ashley,Richardson,1
4327,942,Vietnam Smoochy,7,0.99,174,27.99,PG-13,Drama,English             ,2,3982,06-07-2005 23:14,08-07-2005 21:21,29690,0.99,64,Judith,Cox,0
1508,330,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,English             ,1,4288,07-07-2005 15:38,13-07-2005 16:23,29691,4.99,64,Judith,Cox,0
3304,727,Resurrection Silverado,6,0.99,117,12.99,PG,Family,English             ,2,4690,08-07-2005 11:04,15-07-2005 10:27,29692,1.99,64,Judith,Cox,0
1342,295,Expendable Stallion,3,0.99,97,14.99,PG,Documentary,English             ,2,4819,08-07-2005 17:19,16-07-2005 14:32,29693,5.99,64,Judith,Cox,0
460,101,Brotherhood Blanket,3,0.99,73,26.99,R,Documentary,English             ,1,4971,08-07-2005 23:54,16-07-2005 00:15,29694,5.99,64,Judith,Cox,0
3734,816,Snowman Rollercoaster,3,0.99,62,27.99,G,Animation,English             ,2,5114,09-07-2005 07:07,15-07-2005 03:06,29695,3.99,64,Judith,Cox,0
709,155,Cleopatra Devil,6,0.99,150,26.99,PG-13,New,English             ,1,5279,09-07-2005 14:46,17-07-2005 10:04,29696,2.99,64,Judith,Cox,0
1958,427,Homeward Cider,5,0.99,103,19.99,R,Documentary,English             ,1,5432,09-07-2005 21:21,14-07-2005 21:34,29697,0.99,64,Judith,Cox,0
741,162,Clueless Bucket,4,2.99,95,13.99,R,Action,English             ,2,6372,11-07-2005 21:35,15-07-2005 02:30,29698,2.99,64,Judith,Cox,0
2970,651,Packer Madigan,3,0.99,84,20.99,PG-13,Animation,English             ,1,6457,12-07-2005 01:06,14-07-2005 03:27,29699,0.99,64,Judith,Cox,0
4419,966,Wedding Apollo,3,0.99,70,14.99,PG,Documentary,English             ,2,6698,12-07-2005 12:45,16-07-2005 11:16,29700,1.99,64,Judith,Cox,0
2565,562,Masked Bubble,6,0.99,151,12.99,PG-13,Music,English             ,1,6744,12-07-2005 14:30,14-07-2005 16:20,29701,0.99,64,Judith,Cox,0
1788,388,Gunfight Moon,5,0.99,70,16.99,NC-17,Comedy,English             ,2,7045,27-07-2005 03:27,01-08-2005 06:31,29702,0.99,64,Judith,Cox,0
2032,443,Hurricane Affair,6,2.99,49,11.99,PG,Comedy,English             ,1,7082,27-07-2005 04:27,30-07-2005 06:06,29703,2.99,64,Judith,Cox,0
2288,496,Kick Savannah,3,0.99,179,10.99,PG-13,Travel,English             ,1,7476,27-07-2005 19:08,31-07-2005 16:36,29704,1.99,64,Judith,Cox,0
4002,871,Sweden Shining,6,4.99,176,19.99,PG,Comedy,English             ,2,8602,29-07-2005 13:04,03-08-2005 12:21,29705,4.99,64,Judith,Cox,0
3126,687,Pocus Pulp,6,0.99,138,15.99,NC-17,Documentary,English             ,2,9832,31-07-2005 12:01,08-08-2005 09:21,29706,2.99,64,Judith,Cox,0
3590,785,Shawshank Bubble,6,4.99,80,20.99,PG,Travel,English             ,1,9880,31-07-2005 13:49,08-08-2005 10:31,29707,6.99,64,Judith,Cox,0
1986,433,Horn Working,4,2.99,95,23.99,PG,Animation,English             ,1,9924,31-07-2005 15:04,05-08-2005 20:07,29708,3.99,64,Judith,Cox,0
1266,281,Encino Elf,6,0.99,143,9.99,G,Games,English             ,1,10185,01-08-2005 00:12,03-08-2005 03:03,29709,0.99,64,Judith,Cox,0
4214,916,Turn Star,3,2.99,80,10.99,G,Animation,English             ,1,3535,06-07-2005 01:32,11-07-2005 03:15,29710,4.99,65,Rose,Howard,1
1024,229,Devil Desire,6,4.99,87,12.99,R,Action,English             ,1,4240,07-07-2005 13:33,13-07-2005 12:28,29711,4.99,65,Rose,Howard,1
2434,531,Lose Inch,3,0.99,137,18.99,R,Foreign,English             ,2,4635,08-07-2005 08:42,14-07-2005 10:31,29712,3.99,65,Rose,Howard,1
3259,717,Rear Trading,6,0.99,97,23.99,NC-17,Action,English             ,1,5735,10-07-2005 11:39,19-07-2005 09:52,29713,3.99,65,Rose,Howard,1
538,118,Canyon Stock,7,0.99,85,26.99,R,Animation,English             ,1,6527,12-07-2005 04:23,17-07-2005 00:20,29714,0.99,65,Rose,Howard,1
2576,564,Massage Image,4,2.99,161,11.99,PG,Animation,English             ,2,7877,28-07-2005 10:25,05-08-2005 12:46,29715,6.99,65,Rose,Howard,1
1323,292,Excitement Eve,3,0.99,51,20.99,G,Action,English             ,2,8392,29-07-2005 06:00,02-08-2005 00:30,29716,1.99,65,Rose,Howard,1
2086,452,Illusion Amelie,4,0.99,122,15.99,R,Foreign,English             ,2,8404,29-07-2005 06:27,07-08-2005 04:33,29717,5.99,65,Rose,Howard,1
1676,366,Goldfinger Sensibility,3,0.99,93,29.99,G,Drama,English             ,1,9293,30-07-2005 16:12,05-08-2005 18:34,29718,3.99,65,Rose,Howard,1
146,31,Apache Divine,5,4.99,92,16.99,NC-17,Family,English             ,1,3573,06-07-2005 03:33,07-07-2005 22:39,29719,4.99,66,Janice,Ward,1
2816,618,Necklace Outbreak,3,0.99,132,21.99,PG,Drama,English             ,2,3757,06-07-2005 12:42,11-07-2005 10:30,29720,2.99,66,Janice,Ward,1
234,52,Ballroom Mockingbird,6,0.99,173,29.99,G,Foreign,English             ,2,4088,07-07-2005 05:31,15-07-2005 07:35,29721,2.99,66,Janice,Ward,1
4535,989,Working Microcosmos,4,4.99,74,22.99,R,Travel,English             ,2,4108,07-07-2005 06:38,08-07-2005 10:44,29722,4.99,66,Janice,Ward,1
3845,842,State Wasteland,4,2.99,113,13.99,NC-17,Games,English             ,1,4165,07-07-2005 09:23,15-07-2005 06:00,29723,6.99,66,Janice,Ward,1
4479,979,Witches Panic,6,4.99,100,10.99,NC-17,Drama,English             ,1,4911,08-07-2005 21:20,15-07-2005 03:11,29724,5.99,66,Janice,Ward,1
2464,538,Loverboy Attacks,7,0.99,162,19.99,PG-13,New,English             ,2,5915,10-07-2005 21:12,15-07-2005 16:59,29725,0.99,66,Janice,Ward,1
2634,578,Million Ace,4,4.99,142,16.99,PG-13,Classics,English             ,1,6290,11-07-2005 17:12,19-07-2005 21:53,29726,8.99,66,Janice,Ward,1
21,4,Affair Prejudice,5,2.99,117,26.99,G,Horror,English             ,2,6348,11-07-2005 20:21,19-07-2005 15:56,29727,5.99,66,Janice,Ward,1
2576,564,Massage Image,4,2.99,161,11.99,PG,Animation,English             ,2,6402,11-07-2005 22:46,16-07-2005 04:02,29728,3.99,66,Janice,Ward,1
1630,356,Giant Troopers,5,2.99,102,10.99,R,Children,English             ,1,6995,27-07-2005 01:12,29-07-2005 21:26,29729,2.99,66,Janice,Ward,1
826,181,Contact Anonymous,7,2.99,166,10.99,PG-13,Travel,English             ,1,7872,28-07-2005 10:18,31-07-2005 10:57,29730,2.99,66,Janice,Ward,1
2249,486,Jet Neighbors,7,4.99,59,14.99,R,Foreign,English             ,1,9091,30-07-2005 08:30,07-08-2005 13:28,29731,5.99,66,Janice,Ward,1
3096,680,Pinocchio Simon,4,4.99,103,21.99,PG,Comedy,English             ,2,4090,07-07-2005 05:47,08-07-2005 04:25,29732,4.99,67,Kelly,Torres,1
261,58,Beach Heartbreakers,6,2.99,122,16.99,G,Documentary,English             ,2,5399,09-07-2005 19:52,10-07-2005 18:31,29733,2.99,67,Kelly,Torres,1
1298,286,Enough Raging,7,2.99,158,16.99,NC-17,Travel,English             ,2,5510,10-07-2005 00:58,17-07-2005 22:02,29734,2.99,67,Kelly,Torres,1
2029,442,Hunting Musketeers,6,2.99,65,24.99,NC-17,Family,English             ,1,6137,11-07-2005 08:34,13-07-2005 03:31,29735,2.99,67,Kelly,Torres,1
1544,338,Frisco Forrest,6,4.99,51,23.99,PG,Sci-Fi,English             ,2,7277,27-07-2005 11:48,03-08-2005 07:20,29736,5.99,67,Kelly,Torres,1
900,200,Curtain Videotape,7,0.99,133,27.99,PG-13,Games,English             ,1,7895,28-07-2005 10:57,02-08-2005 15:10,29737,0.99,67,Kelly,Torres,1
61,12,Alaska Phantom,6,0.99,136,22.99,PG,Music,English             ,1,8563,29-07-2005 11:32,05-08-2005 07:21,29738,1.99,67,Kelly,Torres,1
1067,238,Doctor Grail,4,2.99,57,29.99,G,Children,English             ,1,9640,31-07-2005 05:33,09-08-2005 09:41,29739,7.99,67,Kelly,Torres,1
1317,291,Evolution Alter,5,0.99,174,10.99,PG-13,Sports,English             ,1,3598,06-07-2005 05:11,09-07-2005 02:03,29740,0.99,68,Nicole,Peterson,1
4209,915,Truman Crazy,7,4.99,92,9.99,G,Action,English             ,1,3801,06-07-2005 15:05,12-07-2005 12:56,29741,4.99,68,Nicole,Peterson,1
2811,617,Natural Stock,4,0.99,50,24.99,PG-13,Family,English             ,1,3864,06-07-2005 17:41,08-07-2005 14:17,29742,0.99,68,Nicole,Peterson,1
1757,382,Grit Clockwork,3,0.99,137,21.99,PG,Games,English             ,1,4555,08-07-2005 04:48,17-07-2005 07:57,29743,6.99,68,Nicole,Peterson,1
2169,468,Invasion Cyclone,5,2.99,97,12.99,PG,Children,English             ,2,4925,08-07-2005 21:56,14-07-2005 17:17,29744,3.99,68,Nicole,Peterson,1
1703,371,Gosford Donnie,5,4.99,129,17.99,G,Action,English             ,1,6512,12-07-2005 03:42,13-07-2005 05:01,29745,4.99,68,Nicole,Peterson,1
3171,696,Pride Alamo,6,0.99,114,20.99,NC-17,Animation,English             ,2,9339,30-07-2005 18:03,08-08-2005 19:45,29746,3.99,68,Nicole,Peterson,1
3402,746,Rouge Squad,3,0.99,118,10.99,NC-17,Games,English             ,1,9538,31-07-2005 01:25,06-08-2005 00:10,29747,3.99,68,Nicole,Peterson,1
3550,776,Secret Groundhog,6,4.99,90,11.99,PG,Documentary,English             ,2,9642,31-07-2005 05:33,05-08-2005 04:54,29748,4.99,68,Nicole,Peterson,1
2731,599,Mother Oleander,3,0.99,103,20.99,R,Sports,English             ,1,10115,31-07-2005 21:13,10-08-2005 00:44,29749,7.99,68,Nicole,Peterson,1
3238,710,Rage Games,4,4.99,120,18.99,R,Family,English             ,2,3883,06-07-2005 18:39,14-07-2005 15:59,29750,8.99,69,Judy,Gray,1
1685,367,Goldmine Tycoon,6,0.99,153,20.99,R,Sci-Fi,English             ,2,4265,07-07-2005 14:27,12-07-2005 19:55,29751,0.99,69,Judy,Gray,1
1021,228,Detective Vision,4,0.99,143,16.99,PG-13,Classics,English             ,2,4427,07-07-2005 22:28,11-07-2005 21:37,29752,0.99,69,Judy,Gray,1
2835,621,Network Peak,5,2.99,75,23.99,PG-13,Family,English             ,2,5569,10-07-2005 03:38,16-07-2005 00:02,29753,3.99,69,Judy,Gray,1
2738,601,Moulin Wake,4,0.99,79,20.99,PG-13,Travel,English             ,1,6297,11-07-2005 17:37,19-07-2005 13:54,29754,4.99,69,Judy,Gray,1
1830,397,Hanky October,5,2.99,107,26.99,NC-17,Sci-Fi,English             ,2,6385,11-07-2005 22:07,20-07-2005 16:57,29755,6.99,69,Judy,Gray,1
4448,972,Whisperer Giant,4,4.99,59,24.99,PG-13,Sci-Fi,English             ,2,6785,12-07-2005 16:30,18-07-2005 20:46,29756,6.99,69,Judy,Gray,1
789,172,Coneheads Smoochy,7,4.99,112,12.99,NC-17,Drama,English             ,2,8649,29-07-2005 14:57,07-08-2005 09:43,29757,6.99,69,Judy,Gray,1
3470,760,Samurai Lion,5,2.99,110,21.99,G,New,English             ,2,9193,30-07-2005 12:28,02-08-2005 12:17,29758,2.99,69,Judy,Gray,1
2142,463,Instinct Airport,4,2.99,116,21.99,PG,Sports,English             ,2,9612,31-07-2005 03:58,04-08-2005 07:34,29759,2.99,69,Judy,Gray,1
1268,281,Encino Elf,6,0.99,143,9.99,G,Games,English             ,2,10074,31-07-2005 19:57,04-08-2005 00:54,29760,0.99,69,Judy,Gray,1
62,12,Alaska Phantom,6,0.99,136,22.99,PG,Music,English             ,1,4061,07-07-2005 04:13,10-07-2005 23:58,29761,0.99,70,Christina,Ramirez,1
807,175,Confused Candles,3,2.99,122,27.99,PG-13,Family,English             ,2,5927,10-07-2005 21:57,16-07-2005 19:32,29762,5.99,70,Christina,Ramirez,1
2569,563,Massacre Usual,6,4.99,165,16.99,R,Games,English             ,1,7036,27-07-2005 03:06,28-07-2005 23:26,29763,4.99,70,Christina,Ramirez,1
3548,776,Secret Groundhog,6,4.99,90,11.99,PG,Documentary,English             ,1,7421,27-07-2005 17:10,05-08-2005 17:55,29764,7.99,70,Christina,Ramirez,1
940,208,Dares Pluto,7,2.99,89,16.99,PG-13,Animation,English             ,1,7714,28-07-2005 04:32,02-08-2005 07:10,29765,2.99,70,Christina,Ramirez,1
1340,295,Expendable Stallion,3,0.99,97,14.99,PG,Documentary,English             ,2,8550,29-07-2005 11:12,30-07-2005 15:05,29766,0.99,70,Christina,Ramirez,1
